review_id,order_details_id,rating,review_text,review_date
14543,37680,2,"Disappointed, expected better.",2026-03-29
14544,56101,5,"Nice product, fast delivery too.",2026-04-11
14545,11841,4,Good value for money.,2024-11-21
14546,94957,2,Not satisfied with the quality.,2026-09-01
14547,34298,3,"It's okay, expected a bit better.",2024-01-11
14548,95067,4,"Exactly as described, will buy again.",2026-04-23
14549,85901,5,"Exactly as described, will buy again.",2026-02-06
14550,94778,3,"It's okay, expected a bit better.",2026-01-18
14551,26534,2,Not satisfied with the quality.,2026-03-01
14552,2445,3,"Average quality, does the job.",2025-09-17
14553,82895,5,Good value for money.,2025-09-06
14554,82412,4,"Nice product, fast delivery too.",2026-06-03
14555,44663,5,"Really happy with this purchase, great quality!",2026-02-22
14556,20293,3,"It's okay, expected a bit better.",2026-08-29
14557,91716,3,"It's okay, expected a bit better.",2025-11-30
14558,74614,5,"Nice product, fast delivery too.",2025-10-19
14559,3467,5,"Nice product, fast delivery too.",2026-04-03
14560,42884,4,"Nice product, fast delivery too.",2026-08-25
14561,97982,4,Good value for money.,2026-09-05
14562,96822,4,"Exactly as described, will buy again.",2025-12-29
14563,79428,5,"Really happy with this purchase, great quality!",2026-01-10
14564,83907,5,"Exactly as described, will buy again.",2026-02-13
14565,64452,4,"Nice product, fast delivery too.",2026-06-18
14566,84930,3,"Average quality, does the job.",2024-11-26
14567,83745,4,Good value for money.,2025-07-20
14568,5189,5,"Nice product, fast delivery too.",2025-08-31
14569,35660,5,"Exactly as described, will buy again.",2026-09-07
14570,4469,4,"Nice product, fast delivery too.",2026-09-08
14571,16891,4,Good value for money.,2026-08-28
14572,74686,5,Good value for money.,2026-06-07
14573,24174,6,"Disappointed, expected better.",2026-07-28
14574,83686,4,"Exactly as described, will buy again.",2025-05-22
14575,22030,2,Product did not match the description.,2026-03-25
14576,81552,3,"Average quality, does the job.",2025-10-26
14577,20659,5,"Nice product, fast delivery too.",2026-08-27
14578,2628,5,"Exactly as described, will buy again.",2026-02-07
14579,64999,5,"Really happy with this purchase, great quality!",2026-03-10
14580,46400,4,"Loved it, fits perfectly.",2026-02-20
14581,80164,1,"Disappointed, expected better.",2025-12-06
14582,60817,5,Good value for money.,2025-11-15
14583,78964,4,"Exactly as described, will buy again.",2026-09-01
14584,77493,4,"Nice product, fast delivery too.",2026-09-01
14585,40065,5,"Really happy with this purchase, great quality!",2026-08-20
14586,41666,4,"Nice product, fast delivery too.",2024-12-07
14587,36225,3,"Average quality, does the job.",2026-05-09
14588,36899,3,"It's okay, expected a bit better.",2026-06-20
14589,52004,5,Good value for money.,2025-12-04
14590,63814,3,"Average quality, does the job.",2026-09-08
14591,19716,2,"Disappointed, expected better.",2026-09-09
14592,38171,4,"Exactly as described, will buy again.",2026-07-27
14593,2248,1,Not satisfied with the quality.,2026-04-15
14594,79139,5,"Nice product, fast delivery too.",2026-02-25
14595,84932,5,Good value for money.,2026-09-10
14596,96411,5,"Nice product, fast delivery too.",2024-06-22
14597,25322,5,Good value for money.,2025-05-02
14598,77503,4,Good value for money.,2026-09-14
14599,51674,4,"Really happy with this purchase, great quality!",2026-07-19
14600,87394,4,"Exactly as described, will buy again.",2026-05-27
14601,94824,2,Product did not match the description.,2026-09-02
14602,21652,5,Good value for money.,2025-08-16
14603,24187,5,"Nice product, fast delivery too.",2026-01-04
14604,78537,5,"Loved it, fits perfectly.",2025-10-05
14605,16907,5,Good value for money.,2026-08-22
14606,68877,3,Decent product for the price.,2025-01-06
14607,75300,4,"Really happy with this purchase, great quality!",2025-09-29
14608,26049,5,"Exactly as described, will buy again.",2026-07-13
14609,24395,3,"It's okay, expected a bit better.",2025-03-13
14610,17091,5,"Exactly as described, will buy again.",2025-10-10
14611,8767,2,Product did not match the description.,2026-05-31
14612,39989,5,"Loved it, fits perfectly.",2026-01-21
14613,46538,2,Product did not match the description.,2024-06-25
14614,78039,5,"Exactly as described, will buy again.",2026-03-18
14615,21721,5,"Exactly as described, will buy again.",2025-12-05
14616,82718,5,Good value for money.,2024-03-27
14617,10240,5,"Loved it, fits perfectly.",2024-06-11
14618,95144,4,"Exactly as described, will buy again.",2025-10-27
14619,84898,4,Good value for money.,2026-08-24
14620,33175,5,"Exactly as described, will buy again.",2025-05-20
14621,19080,5,"Nice product, fast delivery too.",2026-08-31
14622,61557,5,"Nice product, fast delivery too.",2024-12-10
14623,57752,2,Not satisfied with the quality.,2026-08-24
14624,89083,4,"Exactly as described, will buy again.",2026-06-28
14625,22229,5,"Nice product, fast delivery too.",2025-06-21
14626,43984,5,"Really happy with this purchase, great quality!",2026-03-17
14627,3693,2,Product did not match the description.,2026-03-13
14628,21439,5,"Really happy with this purchase, great quality!",2025-11-19
14629,61300,1,"Disappointed, expected better.",2023-10-26
14630,46475,4,"Loved it, fits perfectly.",2024-10-17
14631,86340,2,Product did not match the description.,2026-03-26
14632,17927,4,"Nice product, fast delivery too.",2024-06-06
14633,12578,4,"Nice product, fast delivery too.",2023-09-03
14634,36023,2,Not satisfied with the quality.,2026-02-15
14635,47191,5,"Exactly as described, will buy again.",2026-08-29
14636,66666,-1,,2026-01-09
14637,2671,4,,2026-09-08
14638,37492,5,"Really happy with this purchase, great quality!",2025-08-28
14639,6649,3,"It's okay, expected a bit better.",2025-09-09
14640,48191,5,"Nice product, fast delivery too.",2025-03-13
14641,76349,5,"Nice product, fast delivery too.",2024-10-27
14642,29858,5,"Exactly as described, will buy again.",2026-06-24
14643,29917,3,"Average quality, does the job.",2026-03-20
14644,96784,5,Good value for money.,2024-11-15
14645,33010,5,"Nice product, fast delivery too.",2026-08-26
14646,81522,5,"Loved it, fits perfectly.",2025-09-08
14647,85403,3,Decent product for the price.,2025-11-19
14648,44225,2,"Disappointed, expected better.",2025-11-23
14649,40425,5,"Nice product, fast delivery too.",2026-02-16
14650,56638,5,Good value for money.,2026-07-11
14651,59107,5,"Really happy with this purchase, great quality!",2026-08-20
14652,67975,4,"Exactly as described, will buy again.",2026-06-22
14653,22568,2,Not satisfied with the quality.,2026-01-06
14654,68847,5,Good value for money.,2026-09-11
14655,6097,5,"Loved it, fits perfectly.",2026-08-23
14656,46924,5,"Really happy with this purchase, great quality!",2026-06-14
14657,63812,2,Not satisfied with the quality.,2026-09-08
14658,73513,4,"Exactly as described, will buy again.",2026-09-04
14659,87078,5,"Really happy with this purchase, great quality!",2026-08-25
14660,69089,5,"Loved it, fits perfectly.",2026-03-10
14661,32997,1,"Disappointed, expected better.",2026-08-29
14662,14136,4,"Nice product, fast delivery too.",2023-12-31
14663,54318,5,"Loved it, fits perfectly.",2025-10-27
14664,4001,4,"Loved it, fits perfectly.",2025-10-17
14665,77374,5,Good value for money.,2025-04-06
14666,18622,2,Not satisfied with the quality.,2026-02-16
14667,26908,4,,2026-05-24
14668,93533,3,"Average quality, does the job.",2026-04-10
14669,88276,4,"Nice product, fast delivery too.",2026-09-15
14670,70808,4,Good value for money.,2026-08-18
14671,79954,3,"Average quality, does the job.",2025-01-21
14672,27200,3,"It's okay, expected a bit better.",2024-11-07
14673,6730,3,"It's okay, expected a bit better.",2026-09-05
14674,51101,5,"Nice product, fast delivery too.",2026-07-13
14675,33291,6,"Exactly as described, will buy again.",2026-08-02
14676,74206,5,Good value for money.,2024-03-22
14677,23796,3,Decent product for the price.,2025-12-24
14678,84764,3,"Average quality, does the job.",2026-05-30
14679,50303,4,"Exactly as described, will buy again.",2026-06-07
14680,519,3,Decent product for the price.,2026-06-28
14681,5972,2,"Disappointed, expected better.",2025-07-22
14682,79456,3,Decent product for the price.,2024-10-22
14683,71805,3,Decent product for the price.,2026-04-26
14684,41028,4,Good value for money.,2024-04-18
14685,73924,4,,2025-07-20
14686,92896,5,"Loved it, fits perfectly.",2026-07-22
14687,87855,1,Not satisfied with the quality.,2026-08-06
14688,58483,5,"Exactly as described, will buy again.",2026-01-31
14689,84697,2,,2024-09-19
14690,41529,4,"Really happy with this purchase, great quality!",2025-11-09
14691,89409,5,"Loved it, fits perfectly.",2024-03-05
14692,55421,1,"Disappointed, expected better.",2025-07-13
14693,43328,2,Not satisfied with the quality.,2026-06-28
14694,58337,5,"Exactly as described, will buy again.",2025-01-25
14695,51478,4,"Nice product, fast delivery too.",2026-09-14
14696,61327,1,Not satisfied with the quality.,2024-08-20
14697,72189,2,Product did not match the description.,2025-12-27
14698,31656,3,Decent product for the price.,2025-03-13
14699,71349,5,,2026-07-05
14700,27792,3,"Average quality, does the job.",2025-08-14
14701,92173,2,"Disappointed, expected better.",2026-03-20
14702,18748,3,Decent product for the price.,2025-12-20
14703,87352,4,"Nice product, fast delivery too.",2024-08-16
14704,13929,3,Decent product for the price.,2026-09-04
14705,68578,5,Good value for money.,2026-04-02
14706,64908,3,,2024-07-21
14707,54783,1,Product did not match the description.,2025-02-01
14708,22772,5,"Exactly as described, will buy again.",2025-03-11
14709,87253,3,"It's okay, expected a bit better.",2026-05-17
14710,63217,5,"Nice product, fast delivery too.",2026-09-06
14711,67814,5,"Really happy with this purchase, great quality!",2024-09-07
14712,58815,4,"Exactly as described, will buy again.",2026-08-12
14713,8821,5,Good value for money.,2026-08-29
14714,71539,3,"Average quality, does the job.",2025-06-10
14715,77351,5,Good value for money.,2025-06-28
14716,87671,1,"Disappointed, expected better.",2026-06-15
14717,91686,3,Decent product for the price.,2026-07-08
14718,9874,5,"Exactly as described, will buy again.",2024-04-30
14719,69556,4,Good value for money.,2026-08-31
14720,14764,6,"Loved it, fits perfectly.",2026-04-16
14721,34209,5,"Nice product, fast delivery too.",2025-06-29
14722,22938,4,"Loved it, fits perfectly.",2026-09-01
14723,77918,4,Good value for money.,2026-02-10
14724,29828,4,"Exactly as described, will buy again.",2026-03-05
14725,40301,3,"It's okay, expected a bit better.",2026-06-09
14726,28500,4,"Loved it, fits perfectly.",2025-01-31
14727,99643,5,Good value for money.,2026-03-18
14728,3399,3,"It's okay, expected a bit better.",2026-01-23
14729,60873,4,"Exactly as described, will buy again.",2026-08-06
14730,25045,5,"Loved it, fits perfectly.",2026-03-04
14731,24554,1,Not satisfied with the quality.,2026-02-25
14732,21158,4,"Really happy with this purchase, great quality!",2026-09-03
14733,53523,4,Good value for money.,2025-11-02
14734,52324,5,"Exactly as described, will buy again.",2026-04-03
14735,38980,5,Good value for money.,2025-09-13
14736,28706,4,"Really happy with this purchase, great quality!",2026-01-08
14737,24575,4,"Loved it, fits perfectly.",2025-05-23
14738,59173,3,Decent product for the price.,2025-07-04
14739,35459,5,"Nice product, fast delivery too.",2026-02-12
14740,85347,5,Good value for money.,2026-08-21
14741,98940,5,"Nice product, fast delivery too.",2025-02-20
14742,73961,5,Good value for money.,2026-05-15
14743,73131,3,"It's okay, expected a bit better.",2026-08-27
14744,99611,3,"It's okay, expected a bit better.",2026-08-29
14745,51719,4,Good value for money.,2025-06-25
14746,83781,5,Good value for money.,2025-09-15
14747,75266,3,"Average quality, does the job.",2026-06-26
14748,85244,5,Good value for money.,2026-01-02
14749,116,3,Decent product for the price.,2026-05-03
14750,17801,5,"Loved it, fits perfectly.",2026-07-06
14751,98593,5,,2025-05-18
14752,46145,4,"Really happy with this purchase, great quality!",2026-01-20
14753,32132,5,Good value for money.,2026-08-22
14754,59195,4,"Loved it, fits perfectly.",2025-09-06
14755,77014,2,"Disappointed, expected better.",2025-09-02
14756,28143,5,"Really happy with this purchase, great quality!",2025-07-04
14757,13914,3,Decent product for the price.,2026-08-30
14758,57495,5,Good value for money.,2025-09-06
14759,89520,5,,2024-10-05
14760,84521,5,"Really happy with this purchase, great quality!",2026-08-24
14761,99125,5,"Really happy with this purchase, great quality!",2026-09-01
14762,20055,5,Good value for money.,2025-09-07
14763,47211,3,Decent product for the price.,2024-11-19
14764,13024,5,Good value for money.,2025-05-08
14765,37369,3,"Average quality, does the job.",2024-05-06
14766,29615,4,"Exactly as described, will buy again.",2026-07-30
14767,40316,2,"Disappointed, expected better.",2026-08-08
14768,55596,3,"Average quality, does the job.",2025-08-20
14769,32872,5,"Exactly as described, will buy again.",2025-09-08
14770,97986,3,Decent product for the price.,2026-01-19
14771,45764,1,"Disappointed, expected better.",2025-09-01
14772,34614,5,,2024-10-17
14773,90714,4,Good value for money.,2025-11-06
14774,11463,5,"Loved it, fits perfectly.",2026-09-08
14775,42332,1,"Disappointed, expected better.",2025-03-14
14776,36152,2,"Disappointed, expected better.",2023-11-11
14777,37129,2,Not satisfied with the quality.,2023-06-12
14778,73934,4,Good value for money.,2025-10-06
14779,37493,2,"Disappointed, expected better.",2025-08-27
14780,17969,4,Good value for money.,2025-12-02
14781,98455,5,"Really happy with this purchase, great quality!",2026-03-26
14782,89271,4,"Really happy with this purchase, great quality!",2024-08-29
14783,80722,4,"Exactly as described, will buy again.",2024-03-01
14784,56390,5,Good value for money.,2026-06-13
14785,92879,5,"Nice product, fast delivery too.",2026-06-06
14786,10888,4,"Exactly as described, will buy again.",2026-08-18
14787,19323,2,Not satisfied with the quality.,2026-02-08
14788,10237,3,"It's okay, expected a bit better.",2025-08-15
14789,89434,3,Decent product for the price.,2025-10-05
14790,85714,5,"Nice product, fast delivery too.",2026-07-30
14791,56316,4,"Loved it, fits perfectly.",2026-08-19
14792,90460,5,Good value for money.,2026-08-02
14793,22920,5,"Nice product, fast delivery too.",2025-06-10
14794,66207,5,"Nice product, fast delivery too.",2026-03-30
14795,46741,5,Good value for money.,2025-06-26
14796,51317,2,Product did not match the description.,2026-07-15
14797,40374,4,"Nice product, fast delivery too.",2026-09-13
14798,22572,4,"Really happy with this purchase, great quality!",2026-01-28
14799,30246,1,Not satisfied with the quality.,2026-07-03
