return_id,order_details_id,return_reason,return_amount,return_status,return_date
6462,59914,Fabric quality poor,782.44,Approved,2026-09-08
6463,59921,Changed mind,1834.35,Pending,2024-12-30
6464,59926,Shade mismatch,434.65,Approved,2025-06-28
6465,59936,Allergic reaction,562.47,Approved,2025-10-29
6466,59957,Changed mind,969.8,Approved,2025-02-01
6467,59984,Size issue,375.75,Rejected,2026-06-18
6468,60000,Fabric quality poor,4978.8,Approved,2026-08-28
6469,60003,Size too large,2347.32,Rejected,2026-09-03
6470,60006,Color mismatch,782.44,Approved,2026-08-31
6471,60012,Uncomfortable fit,3668.7,Approved,29 Aug 2025
6472,60013,Changed mind,776.2,Approved,2025-08-29
6473,60019,Shade mismatch,1087.25,Approved,2025-12-30
6474,60027,Uncomfortable fit,2743.56,Approved,2026-07-16
6475,60077,Allergic reaction,893.22,Approved,2025-02-07
6476,60080,Size issue,377.09,Approved,2025-03-24
6477,60096,Product damaged,846.15,Approved,2025-10-12
6478,60097,Color mismatch,2174.44,Approved,2025-10-05
6479,60103,Product damaged,290.88,Approved,2025-12-31
6480,60134,Changed mind,2088.22,Rejected,2025-03-18
6481,60183,Color mismatch,1916.95,Approved,2024-12-18
6482,60184,Size too small,3021.33,Approved,2025-02-10
6483,60186,Not as described,776.2,Approved,2025-03-07
6484,60195,Size too small,1985.38,Approved,2024-10-11
6485,60197,Color mismatch,2681.25,Approved,2025-02-05
6486,60199,size too small,2761.13,Approved,2025-02-12
6487,60207,Not as described,669.38,Approved,2025-06-29
6488,60212,Changed mind,844.84,Approved,2025-12-20
6489,60213,Size too large,2761.13,Approved,2026-01-04
6490,60214,Changed mind,2767.26,Rejected,2026-01-07
6491,60217,Changed mind,844.84,Approved,2025-09-02
6492,60241,Color mismatch,2972.8,Approved,2025-10-02
6493,60263,Not as described,243.4,Rejected,2026-05-03
6494,60274,Not as described,988.73,Approved,2024-08-27
6495,60283,Size issue,654.36,Approved,2024-11-17
6496,60286,Fabric quality poor,782.44,Approved,2025-01-07
6497,60289,Wrong size,2972.8,Rejected,2025-04-05
6498,60292,Size too large,969.8,Approved,2025-03-28
6499,60299,Allergic reaction,1087.25,Approved,2025-09-03
6500,60306,Changed mind,772.4,Approved,2026-08-26
6501,60308,Changed mind,988.73,Approved,2024-10-21
6502,60310,Changed mind,1127.25,Approved,2024-12-29
6503,60313,Allergic reaction,1293.67,Approved,2025-02-11
6504,60319,Color mismatch,2088.22,Approved,2025-12-09
6505,60365,Size too large,969.8,Approved,2024-09-10
6506,60390,Product damaged,1646.18,Approved,2025-01-21
6507,60394,Changed mind,562.47,Approved,2025-09-25
6508,60396,Shade mismatch,846.15,Approved,2025-09-24
6509,60400,Changed mind,716.49,Approved,2026-06-25
6510,60401,Size issue,525.91,Approved,2026-07-07
6511,60410,Wrong size,4348.88,Approved,2026-05-23
6512,60428,Changed mind,1916.95,Rejected,2026-09-06
6513,60443,Size issue,804.47,Approved,2023-09-12
6514,60447,Uncomfortable fit,6264.66,Approved,06/11/2024
6515,60448,Color mismatch,6523.32,Approved,2024-06-17
6516,60450,Size issue,525.91,Approved,2024-09-06
6517,60451,Changed mind,2174.44,Approved,2024-09-02
6518,60462,Changed mind,2419.78,Approved,2024-12-30
6519,60466,Sole damage,2419.78,Approved,2025-04-05
6520,60485,Uncomfortable fit,1287.64,Approved,2026-03-23
6521,60491,Color mismatch,969.8,Approved,2026-07-22
6522,60495,Size too small,1985.38,Pending,2026-09-07
6523,60522,Product damaged,264.09,Approved,2026-03-11
6524,60533,Uncomfortable fit,844.84,Approved,2026-08-25
6525,60536,Sole damage,2419.78,Approved,2026-03-15
6526,60537,Uncomfortable fit,844.84,Approved,2026-03-17
6527,60543,Color mismatch,2088.22,Rejected,2026-05-19
6528,60569,Size issue,804.47,Approved,2026-08-21
6529,60587,Sole damage,1916.95,Approved,2026-08-17
6530,60602,Product damaged,695.64,Approved,2025-08-13
6531,60604,Allergic reaction,1692.3,Approved,2025-08-15
6532,60619,Fabric quality poor,2909.4,Approved,2025-10-23
6533,60628,Not as described,669.38,Approved,2025-12-03
6534,60631,Size too large,1844.84,Approved,2025-12-29
6535,60632,Fabric quality poor,1477.93,Approved,2025-12-21
6536,60634,Fabric quality poor,969.8,Pending,2025-12-29
6537,60635,Size too small,1985.38,Approved,2026-01-02
6538,60637,Size issue,669.38,Approved,2026-03-06
6539,60640,Allergic reaction,1087.25,Approved,2026-03-07
6540,60645,Wrong size,2419.78,Approved,2026-05-17
6541,60651,Wrong size,2088.22,Approved,2026-06-16
6542,60652,Uncomfortable fit,2174.44,Approved,2026-06-23
6543,60664,Sole damage,2231.12,Approved,2026-07-30
6544,60666,Sole damage,2972.8,Approved,2026-08-12
6545,60673,Size too large,1985.38,Rejected,2026-08-26
6546,60678,Sole damage,6523.32,Approved,2025-01-11
6547,60694,Changed mind,3021.33,Approved,2025-02-04
6548,60715,Color mismatch,2489.4,Pending,2025-04-08
6549,60727,Color mismatch,5487.12,Pending,2025-05-15
6550,60741,Fabric quality poor,922.42,Approved,2024-10-06
6551,60747,Not as described,669.38,Approved,2023-11-14
6552,60751,Not as described,375.75,Approved,2024-01-06
6553,60768,Wrong size,1916.95,Approved,2024-12-30
6554,60779,Fabric quality poor,2489.4,Approved,2025-09-10
6555,60780,Fabric quality poor,2761.13,Approved,2025-10-10
6556,60790,Product damaged,2587.34,Approved,2026-02-08
6557,60791,Size too large,1477.04,Approved,2026-07-16
6558,60792,Shade mismatch,893.22,Approved,2026/08/16
6559,60800,Allergic reaction,434.65,Approved,2026-09-07
6560,60801,Sole damage,1834.35,Approved,2026-08-14
6561,60809,Changed mind,2761.13,Approved,2025-10-03
6562,60814,Color mismatch,2954.08,Approved,2025-11-06
6563,60816,Fabric quality poor,2761.13,Rejected,2025-11-09
6564,60832,Shade mismatch,275.13,Rejected,2026-01-30
6565,60842,Changed mind,2174.44,Approved,2026-04-13
6566,60843,allergic reaction,869.3,Approved,2026-05-23
6567,60847,Product damaged,275.13,Rejected,2026-07-04
6568,60848,Shade mismatch,562.47,Approved,2026-07-03
6569,60851,Product damaged,562.47,Approved,2025-05-16
6570,60854,Size too large,922.42,Approved,2026-04-24
6571,60865,Sole damage,2088.22,Approved,2026-03-13
6572,60918,Color mismatch,2954.08,Approved,2026-09-15
6573,60953,Wrong size,844.84,Pending,2024-06-07
6574,60959,Color mismatch,2174.44,Approved,2024-12-16
6575,60966,Changed mind,1608.94,Approved,2025-06-11
6576,60992,Wrong size,2743.56,Approved,2025-12-29
6577,60993,Wrong size,3862.92,Approved,2026-01-10
6578,61003,Not as described,386.2,Approved,2026-01-31
6579,61009,Size issue,988.73,Approved,2026-03-13
6580,61014,Wrong size,2743.56,Approved,2026-04-02
6581,61022,Sole damage,1488.07,Approved,2026-05-24
6582,61034,Product damaged,275.13,Rejected,2026-07-07
6583,61037,Changed mind,3021.33,Rejected,2026-08-01
6584,61042,Changed mind,1477.04,Approved,2026-08-15
6585,61048,Changed mind,730.2,Pending,2026-08-28
6586,61062,Size issue,1608.94,Approved,2026-01-06
6587,61065,Changed mind,1477.93,Approved,2026-01-07
6588,61067,Wrong size,2174.44,Approved,2026-03-19
6589,61071,Wrong size,1115.56,Approved,2026-05-04
6590,61088,Changed mind,528.18,Approved,2023-11-05
6591,61103,Changed mind,1977.46,Approved,2026-03-24
6592,61107,Fabric quality poor,3021.33,Rejected,2026-01-02
6593,61108,Changed mind,1564.88,Approved,2025-04-21
6594,61135,Changed mind,1834.35,Rejected,2024-07-30
6595,61141,Sole damage,2976.14,Approved,2025-06-18
6596,61153,Changed mind,776.2,Approved,2025-07-15
6597,61157,Shade mismatch,664.45,Approved,2025-12-16
6598,61175,Color mismatch,1916.95,Approved,2026-08-30
6599,61185,Shade mismatch,1391.28,Approved,2026-05-03
6600,61192,Product damaged,275.13,Approved,2023-10-19
6601,61200,Changed mind,2761.13,Approved,2024-06-20
6602,61202,Sole damage,4348.88,Approved,2024-08-22
6603,61206,Fabric quality poor,782.44,Approved,2024-09-04
6604,61208,Color mismatch,1916.95,Approved,12 Oct 2024
6605,61211,Shade mismatch,1240.53,Approved,2024-11-03
6606,61213,Color mismatch,1916.95,Approved,2024-11-29
6607,61218,Changed mind,615.87,Approved,2024-12-12
6608,61221,Fabric quality poor,4540.98,Approved,2025-01-09
6609,61235,Changed mind,3970.76,Approved,2025-06-29
6610,61277,Fabric quality poor,969.8,Approved,2025-08-09
6611,61279,Changed mind,3021.33,Approved,2025-08-02
6612,61283,Shade mismatch,846.15,Approved,2025-12-10
6613,61287,Product damaged,1158.6,Approved,2026-03-27
6614,61297,Fabric quality poor,3021.33,Rejected,2023-09-10
6615,61313,Wrong size,1689.68,Approved,2024-02-28
6616,61316,Size too large,4978.8,Approved,2024-03-14
6617,61327,Changed mind,243.4,Approved,2024-08-20
6618,61330,Changed mind,893.75,Approved,2024-09-08
6619,61343,Changed mind,5522.26,Approved,2024-11-05
6620,61344,Product damaged,264.09,Approved,2024-12-20
6621,61348,Color mismatch,2231.12,Approved,2025-01-15
6622,61365,Size too large,4540.98,Approved,2025-09-03
6623,61367,Changed mind,782.44,Approved,2025-09-05
6624,61370,Color mismatch,4176.44,Rejected,2025-10-18
6625,61373,SIZE TOO LARGE,922.42,Approved,2025-12-16
6626,61386,Wrong size,2743.56,Pending,2026-01-28
6627,61398,Size too large,3021.33,Approved,2026-04-05
6628,61405,Sole damage,6523.32,Rejected,2026-07-02
6629,61416,SIZE TOO SMALL,969.8,Approved,2026-08-30
6630,61439,Size too large,2681.25,Approved,2026-06-13
6631,61452,Allergic reaction,823.09,Approved,2026-09-11
6632,61460,Changed mind,1391.28,Approved,2025-08-25
6633,61463,Uncomfortable fit,5945.6,Approved,2025-01-08
6634,61482,Fabric quality poor,1985.38,Rejected,2025-11-22
6635,61486,Product damaged,695.64,Pending,2023-04-13
6636,61487,Shade mismatch,1293.67,Approved,2023-04-13
6637,61511,Not as described,1051.82,Rejected,2024-01-26
6638,61514,Changed mind,903.06,Approved,2024-02-02
6639,61517,Product damaged,205.29,Approved,2024-02-19
6640,61524,Wrong size,2419.78,Pending,2024-03-23
6641,61528,Size issue,1308.72,Approved,2024-05-27
6642,61539,Changed mind,243.4,Approved,2024-08-18
6643,61544,Product damaged,1303.95,Approved,2024-09-05
6644,61550,Changed mind,1608.94,Approved,2024-11-22
6645,61568,Color mismatch,5945.6,Rejected,2025-03-28
6646,61574,Wrong size,1916.95,Pending,2025-07-01
6647,61575,Sole damage,2088.22,Pending,2025-06-26
6648,61582,Allergic reaction,275.13,Approved,2025-08-23
6649,61594,Fabric quality poor,2489.4,Approved,2026-01-26
6650,61598,Changed mind,3021.33,Approved,2026-01-31
6651,61599,Changed mind,664.45,Approved,2026-03-19
6652,61609,Changed mind,969.8,Approved,2026-08-22
6653,61612,Allergic reaction,562.47,Approved,2026-07-22
6654,61614,Size issue,669.38,Approved,2026-07-22
6655,61616,Sole damage,5750.85,Approved,2026-08-03
6656,61627,Wrong size,4839.56,Approved,2026-08-23
6657,61638,Fabric quality poor,5522.26,Approved,2026-08-19
6658,61651,Color mismatch,2976.14,Approved,2026-08-30
6659,61653,Uncomfortable fit,2419.78,Rejected,2026-08-26
6660,61659,Size too large,1564.88,Approved,2026-09-06
6661,61666,Size too large,2489.4,Approved,2026-08-30
6662,61680,Shade mismatch,1391.28,Approved,2025-05-24
6663,61686,SHADE MISMATCH,1240.53,Rejected,2025-10-18
6664,61705,Changed mind,922.42,Approved,2026-07-08
6665,61706,Changed mind,301.02,Approved,2026-08-28
6666,61712,Color mismatch,893.75,Approved,2025-03-18
6667,61717,Uncomfortable fit,2743.56,Approved,2025-10-22
6668,61733,Changed mind,2481.06,Approved,06/06/2025
6669,61748,Size too large,1477.93,Approved,2024-10-03
6670,61751,Changed mind,922.42,Approved,2025-03-24
6671,61758,Fabric quality poor,1564.88,Approved,2025-09-10
6672,61775,Fabric quality poor,1477.04,Approved,2025-07-24
6673,61776,Not as described,377.09,Approved,2025-07-16
6674,61778,Fabric quality poor,969.8,Rejected,2024-06-17
6675,61784,Not as described,200.78,Pending,2024-09-08
6676,61785,Color mismatch,1834.35,Approved,2024-10-13
6677,61794,Not as described,375.75,Approved,2025-01-19
6678,61810,Color mismatch,1488.07,Approved,2025-08-30
6679,61811,Uncomfortable fit,5945.6,Pending,2025-09-09
6680,61814,Product damaged,1328.9,Approved,2025-09-01
6681,61817,Changed mind,1488.07,Pending,2025-11-15
6682,61844,Not as described,243.4,Approved,2025-04-15
6683,61847,Product damaged,1240.53,Pending,2025-05-10
6684,61852,Changed mind,654.36,Approved,2024-11-12
6685,61858,Color mismatch,2954.08,Approved,2025-03-26
6686,61861,Allergic reaction,2174.5,Approved,2026-03-24
6687,61880,Uncomfortable fit,4348.88,Approved,2025-08-01
6688,61884,Product damaged,823.09,Approved,2024-10-19
6689,61886,Fabric quality poor,1985.38,Approved,2025-10-27
6690,61887,Size too small,922.42,Approved,2025-10-24
6691,61893,Color mismatch,2174.44,Approved,2024-03-22
6692,61896,Color mismatch,2088.22,Approved,25-06-2024
6693,61897,Uncomfortable fit,844.84,Approved,2024-06-24
6694,61898,Wrong size,2972.8,Rejected,2024-06-22
6695,61900,Uncomfortable fit,2972.8,Approved,2024-11-13
6696,61904,Wrong size,1115.56,Approved,2026-01-02
6697,61906,Changed mind,1477.04,Approved,2026-02-01
6698,61914,Uncomfortable fit,4348.88,Approved,21-06-2026
6699,61946,Product damaged,1240.53,Approved,2025-09-19
6700,61956,Size too small,782.44,Approved,2026-01-29
6701,61957,CHANGED MIND,869.3,Rejected,2026-02-01
6702,61975,Allergic reaction,434.65,Approved,2026-06-29
6703,61984,Changed mind,8230.68,Approved,2026-08-18
6704,61991,Changed mind,844.84,Approved,2025-08-25
6705,61999,Size too small,2489.4,Pending,2026-09-06
6706,62013,Changed mind,394.6,Approved,2024-11-04
6707,62027,Changed mind,844.84,Approved,2025-10-21
6708,62030,Color mismatch,3668.7,Approved,2026-03-07
6709,62038,Size too small,8283.39,Pending,2023-08-05
6710,62040,Size too small,969.8,Pending,2023-08-07
6711,62042,Sole damage,2743.56,Approved,2023-12-15
6712,62043,Color mismatch,1115.56,Approved,2023/12/15
6713,62050,Allergic reaction,846.15,Approved,2024-01-31
6714,62053,Changed mind,844.84,Approved,2024-06-15
6715,62054,Wrong size,3346.68,Approved,2024-11-14
6716,62058,Size too large,4978.8,Pending,2025-08-28
6717,62059,Size too small,782.44,Approved,2025-08-25
6718,62098,Product damaged,664.45,Approved,2026-08-31
6719,62102,Size issue,1308.72,Rejected,2026-08-26
6720,62117,Sole damage,2972.8,Approved,2026-09-13
6721,62144,Changed mind,1477.04,Approved,2023-08-14
6722,62148,COLOR MISMATCH,4431.12,Approved,2023-08-29
6723,62164,Changed mind,562.47,Approved,2024-07-10
6724,62203,Size issue,1127.25,Approved,06/21/2026
6725,62210,Fabric quality poor,2761.13,Approved,2026-07-17
6726,62223,Allergic reaction,562.47,Approved,2026-08-27
6727,62225,Color mismatch,2955.86,Approved,2026-08-29
6728,62235,Sole damage,2972.8,Approved,2026-08-31
6729,62242,Product damaged,275.13,Pending,2024-03-24
6730,62258,Size too small,893.75,Approved,2026-04-26
6731,62268,Not as described,804.47,Approved,2024-11-18
6732,62277,Changed mind,776.2,Approved,2025-09-06
6733,62300,Uncomfortable fit,1287.64,Pending,2025-09-29
6734,62307,Changed mind,2743.56,Approved,2026-06-08
6735,62319,Changed mind,969.8,Approved,2025-01-28
6736,62327,Fabric quality poor,782.44,Approved,2026-01-24
6737,62338,Changed mind,1916.95,Approved,2026-02-03
6738,62340,Shade mismatch,1293.67,Approved,2026-01-31
6739,62342,Product damaged,562.47,Pending,2026-02-12
6740,62347,Size too large,2270.49,Approved,2026-04-03
6741,62358,Not as described,676.56,Rejected,2026-08-30
6742,62374,Wrong size,8918.4,Approved,22 Oct 2025
6743,62393,Product damaged,275.13,Approved,2026-04-13
6744,62410,Sole damage,2419.78,Approved,2025-01-17
6745,62414,Size too large,893.75,Approved,2025-06-21
6746,62428,Size issue,1051.82,Approved,2026-02-06
6747,62440,Wrong size,1834.35,Approved,2026-08-04
6748,62445,Size too small,2955.86,Approved,2025-11-07
6749,62447,Sole damage,4839.56,Approved,2025-12-16
6750,62462,Fabric quality poor,2761.13,Approved,2025-10-05
6751,62483,Wrong size,844.84,Approved,2025-12-23
6752,62504,Changed mind,782.44,Rejected,2026-06-06
6753,62517,Product damaged,664.45,Approved,2026-08-21
6754,62519,Changed mind,654.36,Approved,2026-08-28
6755,62530,Color mismatch,1844.84,Approved,2026-05-16
6756,62544,Uncomfortable fit,8230.68,Approved,2024-12-29
6757,62550,Size too large,1477.04,Approved,2025-05-08
6758,62566,Allergic reaction,1692.3,Approved,2026-08-18
6759,62574,Size issue,1308.72,Approved,2026/08/29
6760,62576,fabric quality poor,2270.49,Approved,2026-09-11
6761,62580,Shade mismatch,3721.59,Approved,2024-11-03
6762,62612,Changed mind,3881.01,Approved,2026-02-14
6763,62617,Color mismatch,1985.38,Approved,2023-03-22
6764,62624,Size too large,1985.38,Approved,2023-07-07
6765,62629,Color mismatch,844.84,Approved,2023-11-23
6766,62631,Size too small,1477.93,Approved,2023-12-25
6767,62633,Size too large,4978.8,Pending,2023-12-28
6768,62648,Uncomfortable fit,3862.92,Approved,2024-06-28
6769,62650,sole damage,844.84,Approved,2024-06-27
6770,62668,Sole damage,2575.28,Pending,2026-01-04
6771,62670,Sole damage,2743.56,Approved,2026-01-10
6772,62673,Changed mind,669.38,Approved,2026-03-23
6773,62675,Wrong size,1916.95,Approved,2026-03-28
6774,62710,Color mismatch,1477.93,Approved,2026-03-23
6775,62715,Changed mind,1240.53,Approved,2026-04-04
6776,62719,Changed mind,6523.32,Approved,2026-06-05
6777,62732,Shade mismatch,1124.94,Approved,2024-11-04
6778,62739,ALLERGIC REACTION,1240.53,Approved,2025-01-31
6779,62744,Wrong size,2972.8,Approved,2025-02-13
6780,62746,Changed mind,1993.35,Approved,2025-03-04
6781,62748,Size issue,1051.82,Approved,2025-03-17
6782,62763,Sole damage,2088.22,Approved,2025-06-08
6783,62769,Fabric quality poor,922.42,Approved,2025-07-04
6784,62770,Size too small,1477.04,Approved,2025-07-01
6785,62784,Fabric quality poor,922.42,Approved,2025-11-14
6786,62798,Product damaged,361.35,Approved,2026-07-14
6787,62805,Fabric quality poor,2954.08,Approved,2024-06-13
6788,62821,Changed mind,264.09,Approved,2024-12-28
6789,62826,Changed mind,1293.67,Approved,2025-04-09
6790,62836,Size too small,2761.13,Approved,2026-01-12
6791,62838,Size too small,1787.5,Approved,2026-01-10
6792,62889,Changed mind,969.8,Approved,2026-06-25
6793,62891,Fabric quality poor,1844.84,Approved,2026-06-30
6794,62898,Shade mismatch,893.22,Approved,2026-07-05
6795,62901,Color mismatch,4978.8,Approved,19 Jul 2026
6796,62913,Color mismatch,782.44,Approved,2026-08-26
6797,62924,Sole damage,2743.56,Approved,2026-08-27
6798,62925,Uncomfortable fit,1916.95,Approved,2026-08-28
6799,62933,Changed mind,2088.22,Approved,2025-10-08
6800,62941,Size issue,776.2,Approved,2024/04/27
6801,62962,Color mismatch,1916.95,Pending,2025-06-25
6802,62967,Changed mind,1477.04,Approved,2025-11-14
6803,62974,Size too large,4540.98,Approved,2023-07-24
6804,62980,Product damaged,1240.53,Approved,2026-08-30
6805,62987,Changed mind,2972.8,Approved,2026-08-31
6806,62992,Changed mind,893.75,Approved,2026-09-08
6807,63008,Changed mind,1051.82,Approved,2026-09-01
6808,63022,Allergic reaction,1240.53,Approved,2026-08-11
6809,63025,Size too large,2489.4,Approved,2026-08-07
6810,63049,Uncomfortable fit,1916.95,Approved,14-11-2024
6811,63060,Shade mismatch,1293.67,Approved,2025-03-02
6812,63075,Product damaged,1087.25,Approved,2025-12-21
6813,63077,Allergic reaction,1391.28,Approved,2026-01-01
6814,63084,Product damaged,846.15,Approved,2026-04-05
6815,63093,Not as described,988.73,Approved,2024-08-31
6816,63106,Product damaged,695.64,Approved,2025-08-25
